Plant_Name,PrimSource,Total_MW,latitude,longitude
Weston Hydro,hydroelectric,13.20000000000,44.76387500000,-69.71828000000
Williams Hydro,hydroelectric,14.90000000000,44.95890000000,-69.87030000000
Wyman Hydro,hydroelectric,88.50000000000,45.07030000000,-69.90640000000
Caribou Generation Station,petroleum,30.80000000000,46.84800000000,-68.00260000000
Flos Inn Diesel,petroleum,4.20000000000,46.71000000000,-67.95560000000
Squa Pan Hydro Station,hydroelectric,1.40000000000,46.55647700000,-68.32553800000
"CP Crane Power, LLC",coal,399.00000000000,39.32360400000,-76.36511900000
Gould Street,natural gas,97.00000000000,39.26630000000,-76.60470000000
Herbert A Wagner,coal,958.90000000000,39.17810000000,-76.52680000000
Notch Cliff,natural gas,116.70000000000,39.42170000000,-76.50870000000
Perryman,natural gas,412.40000000000,39.44283600000,-76.22176100000
Philadelphia,petroleum,60.90000000000,39.29860000000,-76.56360000000
Riverside (MD),petroleum,39.00000000000,39.23690000000,-76.51330000000
Westport,natural gas,115.80000000000,39.26604000000,-76.62953700000
Crisfield,petroleum,10.40000000000,37.99413400000,-75.83767900000
Vienna Operations,petroleum,167.30000000000,38.48780000000,-75.82080000000
Deep Creek,hydroelectric,18.00000000000,39.52300000000,-79.41300000000
Chalk Point LLC,natural gas,2248.00000000000,38.54440000000,-76.68610000000
Dickerson,coal,831.00000000000,39.20970000000,-77.46440000000
Morgantown Generating Plant,coal,1423.00000000000,38.35920000000,-76.97670000000
Conowingo,hydroelectric,572.00000000000,39.65720000000,-76.17520000000
Easton,petroleum,31.90000000000,38.77860000000,-76.07690000000
Exelon Framingham LLC,petroleum,29.90000000000,42.26720000000,-71.39830000000
Mystic Generating Station,natural gas,1997.20000000000,42.39080000000,-71.06750000000
Pilgrim Nuclear Power Station,nuclear,677.20000000000,41.94380000000,-70.57800000000
Exelon Medway LLC,petroleum,123.80000000000,42.14002800000,-71.44644100000
Kendall Square Station,natural gas,243.90000000000,42.36330000000,-71.07920000000
Oak Bluffs Diesel Generating Facility,petroleum,8.40000000000,41.42578600000,-70.60827300000
Canal,petroleum,1113.00000000000,41.76940000000,-70.50970000000
Boatlock,hydroelectric,3.40000000000,42.20860000000,-72.60140000000
Chemical,hydroelectric,1.60000000000,42.19190000000,-72.60970000000
Hadley Falls,hydroelectric,33.10000000000,42.21190000000,-72.60360000000
Riverside Holyoke,hydroelectric,6.90000000000,42.20059200000,-72.59443200000
Nantucket,petroleum,5.80000000000,41.25830000000,-70.05170000000
Deerfield 5,hydroelectric,13.90000000000,42.69118000000,-72.95610000000
Cabot,hydroelectric,61.80000000000,42.58750000000,-72.57930000000
Cobble Mountain,hydroelectric,32.60000000000,42.11711200000,-72.86466300000
Doreen,petroleum,15.80000000000,42.44330000000,-73.20580000000
Gardners Falls,hydroelectric,3.80000000000,42.59140000000,-72.73080000000
Putts Bridge,hydroelectric,3.60000000000,42.15789600000,-72.48643000000
Redbridge,hydroelectric,4.00000000000,42.17604700000,-72.40952100000
Essential Power Massachusetts LLC,natural gas,187.00000000000,42.09500000000,-72.59500000000
Woodland Road,petroleum,15.80000000000,42.33621500000,-73.23548600000
Potter Station 2,natural gas,185.60000000000,42.23500000000,-70.96720000000
High Street Station,natural gas,11.00000000000,42.69860000000,-70.86970000000
Waters River,natural gas,46.60000000000,42.54294900000,-70.92831400000
Cleary Flood,natural gas,131.00000000000,41.86530000000,-71.10610000000
Alcona,hydroelectric,2.70000000000,44.56196100000,-83.80450500000
Allegan Dam,hydroelectric,1.30000000000,42.56380300000,-85.95397600000
C W Tippy,hydroelectric,6.20000000000,44.25913500000,-85.93956500000
Cooke,hydroelectric,7.00000000000,44.47262400000,-83.57194700000
Croton,hydroelectric,3.60000000000,43.43732200000,-85.66446200000
Dan E Karn,natural gas,1515.00000000000,43.64499600000,-83.84007400000
Five Channels,hydroelectric,2.50000000000,44.45551800000,-83.67627400000
Foote,hydroelectric,3.10000000000,44.43538100000,-83.44072200000
Gaylord - Consumers,natural gas,34.00000000000,45.03060000000,-84.70390000000
Hardy,hydroelectric,33.10000000000,43.48661800000,-85.62986600000
Hodenpyl,hydroelectric,4.00000000000,44.36286000000,-85.81996800000
J H Campbell,coal,1455.00000000000,42.91029600000,-86.20074000000
Loud,hydroelectric,1.90000000000,44.46310000000,-83.72080000000
Ludington,pumped storage,2133.00000000000,43.89420000000,-86.44470000000
Mio,hydroelectric,1.40000000000,44.66111400000,-84.13169100000
Palisades,nuclear,787.40000000000,42.32300000000,-86.31460000000
Rogers,hydroelectric,2.70000000000,43.61300100000,-85.47946900000
Straits,natural gas,6.00000000000,45.76685900000,-84.75660100000
Thetford,natural gas,83.00000000000,43.15674600000,-83.62858900000
Webber,hydroelectric,1.10000000000,42.95280000000,-84.90250000000
Colfax,petroleum,14.00000000000,42.65865300000,-84.09518100000
Delray,natural gas,127.00000000000,42.29470000000,-83.10190000000
Fermi,nuclear,1192.00000000000,41.96310000000,-83.25810000000
Hancock,natural gas,128.00000000000,42.54970000000,-83.44250000000
Monroe (MI),coal,3080.00000000000,41.89060000000,-83.34640000000
Northeast (MI),natural gas,116.00000000000,42.45000000000,-83.03810000000
Oliver,petroleum,14.00000000000,43.82640000000,-83.23830000000
Placid 12,petroleum,14.00000000000,42.71060000000,-83.45690000000
Putnam (MI),petroleum,14.00000000000,42.71080000000,-83.45610000000
River Rouge,coal,283.00000000000,42.27390000000,-83.11190000000
Slocum,petroleum,14.00000000000,42.12250000000,-83.18500000000
St Clair,coal,1391.00000000000,42.76420000000,-82.47190000000
Superior,petroleum,52.00000000000,42.26390000000,-83.64220000000
Trenton Channel,coal,520.00000000000,42.12170000000,-83.18080000000
Wilmot,petroleum,14.00000000000,43.45660000000,-83.18890000000
Manistique,petroleum,4.80000000000,45.95501400000,-86.25629100000
Edison Sault,hydroelectric,29.20000000000,46.49740000000,-84.33200000000
Berrien Springs,hydroelectric,4.80000000000,41.94390000000,-86.32890000000
Buchanan (MI),hydroelectric,2.00000000000,41.83956600000,-86.35105000000
Saxon Falls,hydroelectric,1.00000000000,46.53920000000,-90.37420000000
Superior Falls,hydroelectric,1.00000000000,46.56460100000,-90.41614700000
Constantine,hydroelectric,0.40000000000,41.84360000000,-85.66940000000
Mottville,hydroelectric,0.40000000000,41.80560000000,-85.75050000000
Presque Isle,coal,359.00000000000,46.57890000000,-87.39500000000
John H Warden,biomass,17.70000000000,46.75530000000,-88.45580000000
Prickett,hydroelectric,0.80000000000,46.72610000000,-88.66250000000
Victoria Dam,hydroelectric,11.80000000000,46.69640000000,-89.20890000000
Brule,hydroelectric,5.30000000000,45.94720000000,-88.21890000000
Chalk Hill,hydroelectric,7.80000000000,45.51360000000,-87.80110000000
Hemlock Falls,hydroelectric,2.80000000000,46.13110000000,-88.22500000000
Kingsford,hydroelectric,7.20000000000,45.80795600000,-88.12512100000
Michigamme Falls,hydroelectric,9.60000000000,45.95530000000,-88.19580000000
Peavy Falls,hydroelectric,12.00000000000,45.99078100000,-88.21051400000
Way Dam,hydroelectric,1.80000000000,46.15920000000,-88.23530000000
White Rapids,hydroelectric,7.20000000000,45.48208400000,-87.80217800000
Grand Rapids,hydroelectric,3.50000000000,45.35470000000,-87.64940000000
Clinton,petroleum,3.00000000000,42.06819700000,-83.97600500000
Crystal Falls,hydroelectric,1.00000000000,46.10627800000,-88.33453100000
J B Sims,coal,70.40000000000,43.07060000000,-86.23500000000
Grand Haven Diesel Plant,natural gas,8.40000000000,43.05980000000,-86.23790000000
Hart,petroleum,5.10000000000,43.70407600000,-86.36625600000
Hillsdale,natural gas,19.60000000000,41.90610000000,-84.63190000000
James De Young,coal,47.50000000000,42.79560000000,-86.11330000000
Eckert Station,coal,189.90000000000,42.71839000000,-84.55808000000
Erickson Station,coal,154.50000000000,42.69222200000,-84.65722200000
Plant Four,petroleum,20.00000000000,46.57596500000,-87.40357900000
James R Smith,hydroelectric,3.20000000000,46.57163900000,-87.41045500000
Shiras,coal,72.10000000000,46.53059800000,-87.39220600000
Marshall (MI),natural gas,10.70000000000,42.27170000000,-84.94110000000
Newberry,petroleum,4.50000000000,46.35197500000,-85.50640800000
Norway (MI),hydroelectric,5.90000000000,45.74123000000,-87.86278000000
Frank Jenkins,petroleum,3.50000000000,42.86861100000,-84.89555500000
St Louis,petroleum,6.90000000000,43.40190000000,-84.60140000000
Main Street (MI),natural gas,5.60000000000,43.73250800000,-83.45330600000
Sturgis City  Diesel Plant,natural gas,6.00000000000,41.79920000000,-85.42560000000
Hydro Plant,hydroelectric,2.20000000000,41.97110000000,-85.53810000000
Saint Marys Falls,hydroelectric,20.30000000000,46.50625000000,-84.34926700000
Wyandotte,natural gas,77.40000000000,42.20810000000,-83.14530000000
Zeeland,natural gas,23.60000000000,42.80670000000,-86.05580000000
Dafter,petroleum,6.80000000000,46.37437000000,-84.41723000000
Kleber,hydroelectric,1.80000000000,45.39198400000,-84.33325700000
Tower,petroleum,19.30000000000,45.36282000000,-84.29497000000
Caro,petroleum,8.50000000000,43.46590000000,-83.32780000000
Ubly,petroleum,12.30000000000,43.72170000000,-82.93880000000
George Johnson,natural gas,49.70000000000,43.83930000000,-85.42600000000
Claude Vandyke,natural gas,39.50000000000,42.73100000000,-85.85510000000
Vestaburg,natural gas,24.50000000000,43.40160000000,-84.91410000000
Fox Lake,natural gas,98.40000000000,43.67280000000,-94.70750000000
Syl Laskin,natural gas,88.90000000000,47.53060000000,-92.16190000000
Blanchard,hydroelectric,16.20000000000,45.86140000000,-94.35920000000
Clay Boswell,coal,1083.30000000000,47.26110000000,-93.65280000000
Fond Du Lac,hydroelectric,13.10000000000,46.66676800000,-92.29389700000
Knife Falls,hydroelectric,2.30000000000,46.72662700000,-92.44861900000
Little Falls (MN),hydroelectric,5.10000000000,45.97501300000,-94.36909400000
M L Hibbard,biomass,59.80000000000,46.73533100000,-92.15171100000
Pillager,hydroelectric,1.70000000000,46.31603300000,-94.48494400000
Scanlon,hydroelectric,1.60000000000,46.70912600000,-92.42173300000
Sylvan,hydroelectric,1.80000000000,46.30500000000,-94.37750000000
Thomson,hydroelectric,76.20000000000,46.65500000000,-92.33330000000
Winton,hydroelectric,4.10000000000,47.93440000000,-91.76390000000
Black Dog,natural gas,282.00000000000,44.81080000000,-93.25010000000
Granite City,natural gas,52.00000000000,45.57560000000,-94.14080000000
Hennepin Island,hydroelectric,6.10000000000,44.98235900000,-93.25416300000
High Bridge,natural gas,530.00000000000,44.93140000000,-93.11170000000
Inver Hills,natural gas,285.60000000000,44.78100000000,-93.04200000000
Allen S King,coal,511.00000000000,45.03000000000,-92.77860000000
Monticello Nuclear Facility,nuclear,617.00000000000,45.33380000000,-93.84930000000
Prairie Island,nuclear,1040.00000000000,44.62200000000,-92.63330000000
Red Wing,biomass,18.00000000000,44.56920000000,-92.51691200000
Riverside (MN),natural gas,454.00000000000,45.02030000000,-93.27530000000
St James,petroleum,12.00000000000,43.98815800000,-94.61564000000
Wilmarth,biomass,18.00000000000,44.19670000000,-94.00090000000
Hoot Lake,coal,139.10000000000,46.29064100000,-96.04325200000
Adrian,petroleum,2.00000000000,43.63711000000,-95.93279400000
Alexandria,petroleum,8.20000000000,45.88916700000,-95.37972200000
Benson City of,petroleum,9.00000000000,45.31444400000,-95.60277700000
Blooming Prairie,petroleum,6.50000000000,43.86600000000,-93.05040000000
Blue Earth,petroleum,11.00000000000,43.63750000000,-94.10166700000
Delano,petroleum,22.60000000000,45.04137800000,-93.79052200000
Detroit Lakes,petroleum,9.60000000000,46.81750000000,-95.84333300000
Elk River City of,petroleum,12.20000000000,45.31580000000,-93.57810000000
Fairfax,petroleum,1.90000000000,44.52588700000,-94.71881200000
Fairmont (MN),natural gas,38.00000000000,43.65790000000,-94.46470000000
Glencoe,petroleum,34.30000000000,44.77090000000,-94.15820000000
Grand Marais,petroleum,6.10000000000,47.75027800000,-90.35722200000
Granite Falls,hydroelectric,1.10000000000,44.81168500000,-95.53455000000
Hibbing,coal,30.50000000000,47.42940000000,-92.93500000000
Hutchinson Plant #1,natural gas,32.10000000000,44.89574100000,-94.36843300000
Janesville,petroleum,4.30000000000,44.11720000000,-93.70730000000
Kenyon Municipal,petroleum,5.40000000000,44.27180000000,-92.98480000000
Lake Crystal,petroleum,5.80000000000,44.10688800000,-94.21969700000
Lanesboro,petroleum,2.30000000000,43.72002600000,-91.97773800000
Litchfield,petroleum,15.70000000000,45.12816400000,-94.53515000000
Luverne,petroleum,3.50000000000,43.65444400000,-96.20194400000
Marshall (MN),petroleum,15.40000000000,44.44658500000,-95.79211800000
Melrose,petroleum,8.40000000000,45.67500000000,-94.81527700000
Moose Lake,petroleum,9.50000000000,46.45409700000,-92.76055700000
Mora,petroleum,13.20000000000,45.87708800000,-93.29513700000
Mountain Lake,petroleum,8.70000000000,43.94050000000,-94.94340000000
New Prague,natural gas,16.80000000000,44.54310000000,-93.57310000000
New Ulm,petroleum,70.80000000000,44.31590000000,-94.45810000000
North Branch (MN),petroleum,10.00000000000,45.51060100000,-92.97904200000
Owatonna,natural gas,16.60000000000,44.08330000000,-93.23000000000
Preston (MN),natural gas,4.10000000000,43.66610000000,-92.08310000000
Princeton (MN),petroleum,12.80000000000,45.56946800000,-93.58724400000
Rochester Hydro,hydroelectric,2.60000000000,44.21298100000,-92.48017700000
Redwood Falls,natural gas,9.20000000000,44.54310000000,-95.11780000000
Sleepy Eye,petroleum,11.20000000000,44.29811600000,-94.72519100000
Springfield (MN),petroleum,8.90000000000,44.23953900000,-94.97626200000
Spring Valley,petroleum,7.10000000000,43.68732200000,-92.38939200000
Thief River Falls,petroleum,5.80000000000,48.11426200000,-96.17917600000
Truman,petroleum,7.90000000000,43.82841500000,-94.43690800000
Virginia,biomass,25.00000000000,47.52242800000,-92.54095100000
Wells IC,petroleum,8.10000000000,43.74453000000,-93.72412900000
Westbrook,petroleum,2.00000000000,44.03990000000,-95.44290000000
Willmar,coal,26.40000000000,45.12170500000,-95.05323600000
Windom,petroleum,7.60000000000,43.86811000000,-95.11444400000
Worthington,petroleum,19.60000000000,43.63349000000,-95.60923400000
Cambridge CT,natural gas,179.80000000000,45.60100000000,-93.20810000000
Elk River,natural gas,213.70000000000,45.29679700000,-93.55844700000
Maple Lake,petroleum,21.60000000000,45.22907300000,-94.00967300000
Chevron Oil,natural gas,132.00000000000,30.34000000000,-88.49190000000
Sweatt,natural gas,32.00000000000,32.29250000000,-88.74610000000
Jack Watson,natural gas,856.00000000000,30.43920000000,-89.02860000000
Baxter Wilson,natural gas,1224.50000000000,32.28310000000,-90.93060000000
Rex Brown,natural gas,235.90000000000,32.35695400000,-90.21297000000
L L Wilkins,natural gas,49.50000000000,34.18450000000,-90.56266200000
Henderson,natural gas,54.80000000000,33.51731500000,-90.20966100000
Yazoo,natural gas,33.30000000000,32.84580000000,-90.42110000000
Benndale,natural gas,14.00000000000,30.88890000000,-88.80540000000
Moselle,natural gas,477.00000000000,31.52800000000,-89.30040000000
Paulding,petroleum,16.00000000000,32.03015500000,-89.08555000000
Asbury,coal,198.00000000000,37.36131500000,-94.58926000000
Hawthorn,coal,955.70000000000,39.13060000000,-94.47780000000
Montrose,coal,334.00000000000,38.31140000000,-93.93480000000
Northeast (MO),petroleum,396.00000000000,39.12280000000,-94.56060000000
Fairgrounds,petroleum,54.00000000000,38.59350000000,-92.22060000000
Kirksville,natural gas,13.00000000000,40.22452500000,-92.58492800000
Nevada,petroleum,18.10000000000,37.85030000000,-94.34440000000
Ralph Green,natural gas,70.90000000000,38.78758000000,-94.27768900000
Sibley,coal,448.40000000000,39.17831900000,-94.18444500000
Lake Road (MO),natural gas,243.20000000000,39.72460000000,-94.87730000000
Niangua,hydroelectric,3.00000000000,37.93850000000,-92.84770100000
Howard Bend,petroleum,39.00000000000,38.68179700000,-90.54004800000
Labadie,coal,2372.00000000000,38.56224400000,-90.83768600000
Meramec,coal,937.00000000000,38.40170000000,-90.33580000000
Osage Dam,hydroelectric,231.20000000000,38.20440000000,-92.62390000000
Sioux,coal,972.00000000000,38.91547900000,-90.29024700000
Taum Sauk,pumped storage,440.00000000000,37.52083300000,-90.83472200000
Albany,petroleum,6.10000000000,40.24500000000,-94.33900000000
Butler Municipal Power Plant,petroleum,10.30000000000,38.26440800000,-94.34438500000
Carrollton,natural gas,19.50000000000,39.35150000000,-93.50160000000
Carthage,natural gas,35.70000000000,37.17664600000,-94.29943100000
Chillicothe,natural gas,90.00000000000,39.78338800000,-93.56411200000
Columbia (MO),natural gas,85.10000000000,38.96464600000,-92.31676800000
Stockton Hydro,hydroelectric,52.00000000000,37.69360000000,-93.76910000000
Fayette,petroleum,9.20000000000,39.14060000000,-92.68000000000
Fulton (MO),natural gas,25.30000000000,38.86809500000,-91.94778000000
Gallatin (MO),petroleum,7.00000000000,39.91722200000,-93.95388900000
Higginsville,natural gas,47.20000000000,39.07331500000,-93.71474800000
Blue Valley,natural gas,93.00000000000,39.09190000000,-94.32610000000
Jackson Square,petroleum,30.00000000000,39.09457400000,-94.41152200000
Station H,natural gas,39.00000000000,39.10670000000,-94.38040000000
Station I,petroleum,38.00000000000,39.05595400000,-94.39295700000
Jackson (MO),petroleum,25.30000000000,37.38470000000,-89.66060000000
Kahoka,petroleum,7.10000000000,40.42250000000,-91.72060000000
Kennett,natural gas,40.10000000000,36.23380000000,-90.05210000000
La Plata,petroleum,3.40000000000,40.02440000000,-92.48960000000
Macon,petroleum,5.30000000000,39.73780000000,-92.46890000000
Malden,petroleum,14.70000000000,36.55310000000,-89.96820000000
Marshall (MO),natural gas,29.30000000000,39.12280000000,-93.20640000000
Memphis,petroleum,8.80000000000,40.45780000000,-92.18100000000
Monroe (MO),petroleum,10.00000000000,39.65250000000,-91.73250000000
James River Power Station,natural gas,391.00000000000,37.10861100000,-93.26194400000
Unionville City of,petroleum,8.00000000000,40.47674200000,-93.01001800000
Vandalia,petroleum,8.00000000000,39.20360000000,-91.86100000000
Table Rock,hydroelectric,216.50000000000,36.59700000000,-93.30860000000
New Madrid,coal,1153.00000000000,36.51470000000,-89.56170000000
Thomas Hill,coal,1138.00000000000,39.55220000000,-92.63810000000
Glendive GT,natural gas,74.90000000000,47.05390000000,-104.74000000000
Miles City GT,natural gas,23.60000000000,46.41120000000,-105.79530000000
Black Eagle,hydroelectric,21.00000000000,47.52133100000,-111.26144200000
Cochrane,hydroelectric,64.00000000000,47.53750000000,-111.19496900000
Hauser,hydroelectric,19.00000000000,46.76594100000,-111.88734100000
Holter,hydroelectric,48.00000000000,46.99150000000,-112.00470000000
Kerr,hydroelectric,206.00000000000,47.67770000000,-114.23390000000
Morony,hydroelectric,48.00000000000,47.58173700000,-111.06089800000
Mystic,hydroelectric,12.00000000000,45.22574100000,-109.76248900000
Rainbow (MT),hydroelectric,60.50000000000,47.53440000000,-111.20450000000
Ryan,hydroelectric,60.00000000000,47.56993900000,-111.12254600000
Thompson Falls,hydroelectric,94.00000000000,47.59315500000,-115.35823700000
Old Faithful,petroleum,2.00000000000,44.45330000000,-110.83470000000
Noxon Rapids,hydroelectric,580.50000000000,47.96048000000,-115.73361000000
Hungry Horse,hydroelectric,428.00000000000,48.34152100000,-114.01443000000
Yellowtail,hydroelectric,259.40000000000,45.30740600000,-107.95751500000
Ansley,natural gas,1.30000000000,41.28918500000,-99.38633600000
Auburn,natural gas,17.50000000000,40.38830000000,-95.84640000000
Arnold,petroleum,1.00000000000,41.42192800000,-100.19561000000
Beaver City,natural gas,1.70000000000,40.13030400000,-99.82777200000
Broken Bow,natural gas,8.40000000000,41.40310000000,-99.63920000000
Burwell,petroleum,4.10000000000,41.78031300000,-99.13607100000
Cambridge,petroleum,4.00000000000,40.28617800000,-100.17683600000
Campbell Village,petroleum,1.30000000000,40.29920000000,-98.73310000000
Canaday,natural gas,94.00000000000,40.69420000000,-99.70110000000
Jeffrey,hydroelectric,21.00000000000,40.95940500000,-100.39790500000
Johnson 1,hydroelectric,20.00000000000,40.69360000000,-99.81780000000
Johnson 2,hydroelectric,22.50000000000,40.68390000000,-99.74470000000
Chappell,petroleum,1.10000000000,41.09258900000,-102.47154700000
Crete,natural gas,6.00000000000,40.62530000000,-96.96010000000
Curtis,natural gas,3.00000000000,40.63145300000,-100.51516100000
David City,petroleum,8.70000000000,41.25465200000,-97.11920200000
Deshler,petroleum,2.20000000000,40.14080000000,-97.72390000000
Emerson,natural gas,1.60000000000,42.27600000000,-96.72920000000
Fairbury,natural gas,18.80000000000,40.13387200000,-97.18428600000
Falls City,natural gas,19.90000000000,40.05500000000,-95.60830000000
Franklin (NE),natural gas,3.90000000000,40.08920000000,-98.95080000000
Lon Wright,coal,156.50000000000,41.42810000000,-96.46230000000
C W Burdick,natural gas,135.60000000000,40.92280000000,-98.32690000000
Don Henry,natural gas,18.00000000000,40.58315500000,-98.42005500000
North Denver,natural gas,41.00000000000,40.59883900000,-98.38863000000
Kimball,natural gas,7.60000000000,41.23820000000,-103.66670000000
Laurel,natural gas,3.40000000000,42.43053900000,-97.09081400000
J Street,natural gas,29.00000000000,40.80788000000,-96.71066700000
Lyons,petroleum,1.10000000000,41.93740000000,-96.46680000000
Nebraska City # 1,natural gas,22.60000000000,40.68060000000,-95.84750000000
Syracuse # 2,natural gas,3.20000000000,40.67560000000,-96.17777800000
Columbus,hydroelectric,45.00000000000,41.46390000000,-97.32830000000
Hallam,natural gas,42.90000000000,40.55865200000,-96.78617700000
Hebron,petroleum,41.50000000000,40.18792800000,-97.57785700000
Kearney,hydroelectric,1.00000000000,40.70351100000,-99.10075300000
McCook,petroleum,40.90000000000,40.22140000000,-100.65080000000
Monroe (NE),hydroelectric,3.00000000000,41.48720000000,-97.60780000000
North Platte,hydroelectric,24.00000000000,41.08640000000,-100.75940000000
Sheldon,coal,215.00000000000,40.55890000000,-96.78470000000
Spencer Hydro,hydroelectric,1.20000000000,42.80933700000,-98.65628300000
Jones Street,petroleum,122.60000000000,41.25148800000,-95.92268200000
North Omaha,coal,557.40000000000,41.32909000000,-95.94466000000
Sarpy County,natural gas,319.90000000000,41.17059400000,-95.97060300000
Ord,petroleum,10.80000000000,41.60416400000,-98.92614400000
Oxford (NE),natural gas,3.00000000000,40.25810000000,-99.61080000000
Pender,natural gas,4.50000000000,42.11474200000,-96.70543100000
Plainview Muncipal Power,petroleum,5.00000000000,42.35000000000,-97.79055600000
Red Cloud,petroleum,5.20000000000,40.09795400000,-98.51903200000
Sargent,petroleum,2.40000000000,41.64158800000,-99.36980000000
Sidney (NE),natural gas,4.10000000000,41.14563400000,-102.97783600000
Spalding,petroleum,2.10000000000,41.68138000000,-98.36756000000
Stuart (NE),petroleum,1.90000000000,42.59937700000,-99.14370700000
Tecumseh,petroleum,6.60000000000,40.36640000000,-96.19000000000
Wahoo,natural gas,13.60000000000,41.21179800000,-96.61155000000
Wakefield,natural gas,3.20000000000,42.26910000000,-96.86210000000
Wayne IC,petroleum,20.20000000000,42.22780000000,-97.01830000000
West Point Municipal,natural gas,8.50000000000,41.84493600000,-96.71345000000
Wilber,petroleum,3.10000000000,40.47970000000,-96.96040000000
Wisner,petroleum,3.80000000000,41.98806900000,-96.91599400000
Clark (NVE),natural gas,1141.00000000000,36.08750000000,-115.05070000000
Fort Churchill,natural gas,226.00000000000,39.12810000000,-119.13220000000
Tracy,natural gas,897.60000000000,39.56250000000,-119.52500000000
Comerford,hydroelectric,165.90000000000,44.32505300000,-72.00097500000
S C Moore,hydroelectric,188.80000000000,44.33560000000,-71.87420000000
Vernon Dam,hydroelectric,32.00000000000,42.77165000000,-72.51460000000
Wilder,hydroelectric,39.00000000000,43.66792700000,-72.30364200000
Amoskeag,hydroelectric,16.80000000000,43.00223000000,-71.47208000000
Ayers Island,hydroelectric,8.40000000000,43.59784900000,-71.71768300000
Eastman Falls,hydroelectric,5.60000000000,43.44721900000,-71.65790000000
Garvins Falls,hydroelectric,12.30000000000,43.16552400000,-71.50944100000
Gorham,hydroelectric,2.00000000000,44.40827800000,-71.19535400000
Hooksett,hydroelectric,1.60000000000,43.10169900000,-71.46566200000
Jackman,hydroelectric,3.60000000000,43.11055000000,-71.94889000000
Lost Nation,petroleum,14.00000000000,44.59511700000,-71.49439800000
Merrimack,coal,472.10000000000,43.14110000000,-71.46920000000
Schiller,coal,155.50000000000,43.09780000000,-70.78420000000
Smith (NH),hydroelectric,11.70000000000,44.46946300000,-71.17806200000
White Lake,petroleum,17.50000000000,43.84780000000,-71.20690000000
B L England,petroleum,298.00000000000,39.29080000000,-74.63640000000
Carlls Corner,natural gas,78.60000000000,39.45470000000,-75.20140000000
Oyster Creek,nuclear,607.70000000000,39.81430000000,-74.20620000000
Sayreville,natural gas,200.00000000000,40.47652500000,-74.35233600000
Gilbert,natural gas,444.00000000000,40.56583300000,-75.16388900000
Bergen Generating Station,natural gas,1229.00000000000,40.83750000000,-74.02440000000
PSEG Burlington Generating Station,natural gas,168.00000000000,40.07661100000,-74.87917200000
PSEG Essex Generating Station,natural gas,81.00000000000,40.73720000000,-74.12060000000
PSEG Kearny Generating Station,natural gas,459.40000000000,40.73728300000,-74.09646400000
PSEG Linden Generating Station,natural gas,1566.20000000000,40.62170000000,-74.20720000000
PSEG Salem Generating Station,nuclear,2366.60000000000,39.46250000000,-75.53580000000
PSEG Sewaren Generating Station,natural gas,450.60000000000,40.55580000000,-74.24690000000
Howard Down,natural gas,55.00000000000,39.48890000000,-75.03470000000
Four Corners,coal,1540.00000000000,36.69000000000,-108.48140000000
Rio Grande,natural gas,324.20000000000,31.80470000000,-106.54720000000
Maddox,natural gas,183.00000000000,32.71422400000,-103.30146900000
Reeves,natural gas,154.00000000000,35.17100000000,-106.60190000000
San Juan,coal,1684.00000000000,36.80060000000,-108.43860000000
Carlsbad,natural gas,10.00000000000,32.41800000000,-104.21556000000
Cunningham,natural gas,466.00000000000,32.71310000000,-103.35330000000
Animas,natural gas,17.20000000000,36.72513800000,-108.19202000000
Algodones,natural gas,45.00000000000,35.38444400000,-106.46416700000
Danskammer Generating Station,natural gas,500.80000000000,41.57124700000,-73.97498100000
Dashville,hydroelectric,4.80000000000,41.82170000000,-74.04970000000
Neversink,hydroelectric,22.00000000000,41.81940000000,-74.63580000000
South Cairo,petroleum,21.30000000000,42.29127500000,-73.98645200000
Sturgeon,hydroelectric,14.40000000000,41.84819100000,-74.04667800000
West Coxsackie,natural gas,21.30000000000,42.35088900000,-73.81579800000
Arthur Kill Generating Station,natural gas,858.00000000000,40.59156400000,-74.20003500000
East River,natural gas,630.10000000000,40.72810000000,-73.97420000000
Gowanus Gas Turbines Generating,natural gas,546.20000000000,40.66350000000,-74.00510000000
Hudson Avenue,petroleum,41.90000000000,40.70520000000,-73.98070000000
Indian Point 2,nuclear,1012.10000000000,41.27055600000,-73.95270000000
Narrows Gas Turbines Generating,natural gas,278.40000000000,40.64861100000,-74.02083300000
Ravenswood,natural gas,2283.80000000000,40.75916700000,-73.94611100000
59th Street,natural gas,14.40000000000,40.77128500000,-73.99115000000
74th Street,petroleum,39.50000000000,40.76800000000,-73.95150000000
E F Barrett,natural gas,668.20000000000,40.61668900000,-73.64788100000
East Hampton,petroleum,25.20000000000,40.96170600000,-72.21027700000
Glenwood,petroleum,104.10000000000,40.82714900000,-73.64747300000
Northport,natural gas,1592.50000000000,40.92356500000,-73.34232300000
Port Jefferson,natural gas,473.50000000000,40.94969600000,-73.07850700000
Shoreham,petroleum,65.70000000000,40.96159000000,-72.86497600000
South Hampton,petroleum,8.50000000000,40.89999700000,-72.38197700000
Southold,petroleum,10.00000000000,41.10590000000,-72.37610000000
West Babylon,petroleum,49.70000000000,40.69548500000,-73.34857300000
Cadyville,hydroelectric,5.50000000000,44.69500000000,-73.62190000000
Greenidge Generation LLC,natural gas,107.50000000000,42.67890000000,-76.94830000000
