Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,RC1990SF3_RC1990SF3_005_P031_001,RC1990SF3_RC1990SF3_005_P031_002,RC1990SF3_RC1990SF3_005_P031_003,RC1990SF3_RC1990SF3_005_P031_004,RC1990SF3_RC1990SF3_005_P031_005,RC1990SF3_RC1990SF3_005_P031_006,RC1990SF3_RC1990SF3_005_P031_007,RC1990SF3_RC1990SF3_005_P031_008,RC1990SF3_RC1990SF3_005_P031_009,RC1990SF3_RC1990SF3_005_P031_010,RC1990SF3_RC1990SF3_005_P031_011,RC1990SF3_RC1990SF3_005_P031_012,RC1990SF3_RC1990SF3_005_P031_013,RC1990SF3_RC1990SF3_005_P031_014,RC1990SF3_RC1990SF3_005_P031_015,RC1990SF3_RC1990SF3_005_P031_016,RC1990SF3_RC1990SF3_005_P031_017,RC1990SF3_RC1990SF3_005_P031_018,RC1990SF3_RC1990SF3_005_P031_019,RC1990SF3_RC1990SF3_005_P031_020,RC1990SF3_RC1990SF3_005_P031_021,RC1990SF3_RC1990SF3_005_P031_022,RC1990SF3_RC1990SF3_005_P031_023,RC1990SF3_RC1990SF3_005_P031_024,RC1990SF3_RC1990SF3_005_P031_025,RC1990SF3_RC1990SF3_005_P031_026,RC1990SF3_RC1990SF3_005_P031_027
"36047088800","Census Tract 888","Census Tract 888, Kings County, New York","00","36","047","088800",3531.99997811757,2998.99998141976,0,0,0,0,0,0,6.99999995663165,234.999998544063,0,239.999998513085,0,0,0,0,26.9999998327221,0,0,0,0,0,0,0,0,0,23.9999998513085
"36047089000","Census Tract 890","Census Tract 890, Kings County, New York","00","36","047","089000",5993.72431117201,4881.17700996571,32.0000001378357,116.000000499655,0,0,0,0,50.0000002153683,187.213579894847,0,547.168195889008,16.0000000689179,0,0,0,17.0226928514707,0,0.0600691188851555,60.0186884287618,0,0,0,0,0,0,87.0640741015518
"36047089200","Census Tract 892","Census Tract 892, Kings County, New York","00","36","047","089200",3768.99997542892,3070.99997997936,0,0,0,0,0,0,0,269.9999982398,0,427.999997209758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047089400","Census Tract 894","Census Tract 894, Kings County, New York","00","36","047","089400",2713.00000252668,2352.00000219047,0,0,0,0,0,0,0,81.0000000754371,0,224.000000208616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0000000521541
"36047089600","Census Tract 896","Census Tract 896, Kings County, New York","00","36","047","089600",2801,2102,0,15,0,0,0,49,0,85,0,411,0,0,0,0,0,0,16,0,0,0,0,86,0,0,37
"36047089800","Census Tract 898","Census Tract 898, Kings County, New York","00","36","047","089800",1276.00004278123,1195.0000400655,0,0,0,0,0,0,0,0,0,81.0000027157366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047090000","Census Tract 900","Census Tract 900, Kings County, New York","00","36","047","090000",4226.00000116843,3394.00000093839,0,0,0,0,0,0,0,20.0000000055297,0,812.000000224507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047090200","Census Tract 902","Census Tract 902, Kings County, New York","00","36","047","090200",4041.00007903297,2980.00005828217,0,0,12.0000002346933,0,0,26.0000005085021,0,41.0000008018687,0,662.000012947246,0,0,0,0,27.0000005280599,24.0000004693866,0,130.000002542511,0,0,0,0,0,0,139.000002718531
"36047090600","Census Tract 906","Census Tract 906, Kings County, New York","00","36","047","090600",4503.50205214322,3419.3585179029,7.99122998211533,0,0,0,0,0,85.2397864758968,122.532193059102,0,860.389094741084,0,0,0,0,0,0,0,0,0,0,7.99122998211533,0,0,0,0
"36047090800","Census Tract 908","Census Tract 908, Kings County, New York","00","36","047","090800",3630.80013781349,2651.55642212462,1.0087700849399,0,0,0,0,0,10.7602142393589,25.4678080476588,0,940.99815323198,0,0,0,0,0,0,0,0,0,0,1.0087700849399,0,0,0,0
"36047091000","Census Tract 910","Census Tract 910, Kings County, New York","00","36","047","091000",5704.0000704705,4820.00005954906,22.0000002718007,0,0,0,0,0,26.000000321219,39.0000004818285,0,797.000009846597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047091200","Census Tract 912","Census Tract 912, Kings County, New York","00","36","047","091200",8228.99975475669,7153.99978679419,0,0,0,0,0,0,0,85.9999974370003,0,962.999971300364,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9999992251396,0
"36047091600","Census Tract 916","Census Tract 916, Kings County, New York","00","36","047","091600",3479.00000648014,2811.0000052359,0,0,0,0,0,0,19.0000000353903,91.0000001695007,0,512.000000953674,0,19.0000000353903,0,0,0,0,0,0,0,0,0,0,0,27.0000000502914,0
"36047091800","Census Tract 918","Census Tract 918, Kings County, New York","00","36","047","091800",2667.99996645562,1641.99997935537,0,0,0,0,0,0,0,11.9999998491257,0,991.999987527728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9999997233972
"36047092000","Census Tract 920","Census Tract 920, Kings County, New York","00","36","047","092000",3268.00009967666,2661.00008116267,0,0,0,0,0,0,0,127.000003873603,0,430.00001311535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0000015250407
"36047092200","Census Tract 922","Census Tract 922, Kings County, New York","00","36","047","092200",2837.00004755892,2397.00004018284,0,20.0000003352761,0,0,0,0,0,72.0000012069941,0,318.00000533089,0,0,0,0,0,0,0,0,0,0,22.0000003688037,0,0,0,8.00000013411045
"36047092400","Census Tract 924","Census Tract 924, Kings County, New York","00","36","047","092400",1809.00001155492,1478.00001108972,0,0,0,0,0,0,9.00000008800998,6.99999996740371,0,315.000000409782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047092800","Census Tract 928","Census Tract 928, Kings County, New York","00","36","047","092800",2786.27581123052,2376.82309345112,0,0,0,0,0,0,0,159.786426450496,0,125.831810829765,0,0,0,0,16.9773078103652,0,44.9399324392019,13.9813123144184,0,0,0,0,0,0,47.9359279351487
"36047093000","Census Tract 930","Census Tract 930, Kings County, New York","00","36","047","093000",2231,2003,0,19,4,0,0,0,0,51,0,146,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"36047093200","Census Tract 932","Census Tract 932, Kings County, New York","00","36","047","093200",1320.74195307703,1048.41936791199,0,22.000000373926,16.0000002719462,0,0,0,23.0000003909227,96.0000016316772,0,109.322582394583,0,0,0,0,6.00000010197982,0,0,0,0,0,0,0,0,0,0
"36047093400","Census Tract 934","Census Tract 934, Kings County, New York","00","36","047","093400",2210.00000874745,1902.00000752835,0,9.00000003562309,0,0,0,0,28.0000001108274,92.0000003641471,0,161.000000637257,0,0,0,0,8.00000003166497,0,0,0,0,0,0,0,0,0,10.0000000395812
"36047093600","Census Tract 936","Census Tract 936, Kings County, New York","00","36","047","093600",1706.99997456372,1514.99997742474,0,33.9999994933605,0,0,0,0,0,115.999998271465,0,30.999999538064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9999998360872
"36047093800","Census Tract 938","Census Tract 938, Kings County, New York","00","36","047","093800",2567.9999986547,2006.9999989486,22.999999987951,0,0,0,0,0,5.99999999685679,282.999999851745,0,211.99999988894,0,0,0,0,36.9999999806168,0,0,0,0,0,0,0,0,0,0
"36047094401","Census Tract 944.01","Census Tract 944.01, Kings County, New York","00","36","047","094401",3059.25806693383,2621.58064761083,0,90.9999999788124,0,0,0,0,0,239.999999944121,0,85.6774194049649,0,0,0,0,0,20.9999999951106,0,0,0,0,0,0,0,0,0
"36047094402","Census Tract 944.02","Census Tract 944.02, Kings County, New York","00","36","047","094402",2414,1536,0,163,0,0,0,0,19,130,0,218,63,196,0,0,18,10,0,0,0,0,0,0,0,0,61
"36047094600","Census Tract 946","Census Tract 946, Kings County, New York","00","36","047","094600",1680.0000016666,1499.00000148779,0,4.00000003539026,0,0,0,0,0,90.0000000521541,0,69.0000003259629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9999997653067
"36047095000","Census Tract 950","Census Tract 950, Kings County, New York","00","36","047","095000",1835.00000929256,1225.00000620348,10.0000000506407,209.00000105839,0,0,9.0000000455766,0,55.0000002785237,39.0000001974986,0,85.0000004304457,12.0000000607688,16.0000000810251,0,0,0,60.000000303844,0,35.0000001772423,12.0000000607688,0,0,0,0,0,68.0000003443565
"36047095400","Census Tract 954","Census Tract 954, Kings County, New York","00","36","047","095400",3640,2471,0,160,17,0,9,23,75,224,0,234,41,41,0,0,0,0,21,208,8,0,0,0,0,0,108
"36047095600","Census Tract 956","Census Tract 956, Kings County, New York","00","36","047","095600",2546,1657,5,175,0,0,0,0,285,0,0,106,27,80,0,11,22,17,0,0,0,0,0,0,0,0,161
"36047095800","Census Tract 958","Census Tract 958, Kings County, New York","00","36","047","095800",2448.99996806867,1652.99997844733,0,131.999998278916,0,0,0,0,221.999997105449,0,0,122.999998396263,48.9999993611127,53.9999992959201,0,12.9999998304993,0,0,0,120.99999842234,0,0,0,13.9999998174608,0,0,67.9999991133809
"36047096000","Census Tract 960","Census Tract 960, Kings County, New York","00","36","047","096000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047096200","Census Tract 962","Census Tract 962, Kings County, New York","00","36","047","096200",1157.99999784306,767.999998569489,0,0,0,0,0,0,232.999999566004,36.9999999310821,0,52.9999999012798,0,18.9999999646097,0,0,0,5.99999998882413,0,34.9999999348074,0,0,0,0,0,0,6.99999998696148
"36047096400","Census Tract 964","Census Tract 964, Kings County, New York","00","36","047","096400",1450.00000810251,1019.00000569411,26.0000001452863,0,0,0,0,0,237.000001324341,0,0,54.0000003017485,0,0,0,29.0000001620501,18.0000001005828,17.0000000949949,0,41.0000002291054,0,0,0,0,0,0,9.00000005029142
"36047096600","Census Tract 966","Census Tract 966, Kings County, New York","00","36","047","096600",1426.00000066403,962.000000447966,0,14.0000000065193,0,0,0,32.0000000149012,266.000000123866,8.00000000372529,0,78.0000000363216,8.00000000372529,0,0,0,0,0,23.0000000107102,35.0000000162981,0,0,0,0,0,0,0
"36047096800","Census Tract 968","Census Tract 968, Kings County, New York","00","36","047","096800",997.99999814108,715.999998666346,0,0,0,0,0,0,129.999999757856,0,0,40.9999999236315,69.9999998696148,0,0,0,0,0,0,40.9999999236315,0,0,0,0,0,0,0
"36047097000","Census Tract 970","Census Tract 970, Kings County, New York","00","36","047","097000",1448.99999932526,903.999999579042,0,12.9999999939464,11.9999999944121,0,0,0,240.999999887776,0,0,205.999999904074,0,30.9999999855645,21.9999999897555,0,6.99999999674037,12.9999999939464,0,0,0,0,0,0,0,0,0
"36047097400","Census Tract 974","Census Tract 974, Kings County, New York","00","36","047","097400",1981.00000853289,1330.0000057288,0,108.000000465196,0,0,8.00000003445894,0,96.0000004135072,97.0000004178146,8.00000003445894,182.000000783941,28.0000001206063,10.0000000430737,0,0,6.0000000258442,0,0,74.0000003187452,11.000000047381,10.0000000430737,0,0,0,0,13.0000000559958
"36047098200","Census Tract 982","Census Tract 982, Kings County, New York","00","36","047","098200",4617.99991398305,3418.99993631616,0,0,5.99999988824129,0,0,0,13.9999997392297,136.999997448176,0,1041.99998059124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047098400","Census Tract 984","Census Tract 984, Kings County, New York","00","36","047","098400",1813.99997296929,1300.99998061359,9.99999985098839,21.9999996721745,0,0,0,0,0,165.999997526407,0,245.999996334314,0,0,0,0,0,0,0,23.9999996423721,0,0,0,0,0,0,44.9999993294477
"36047098600","Census Tract 986","Census Tract 986, Kings County, New York","00","36","047","098600",2657.99994058907,1596.99996430427,0,16.9999996200204,0,0,0,0,19.9999995529652,473.999989405274,19.9999995529652,204.999995417893,11.9999997317791,0,0,0,10.9999997541308,15.9999996423721,39.9999991059303,245.999994501472,0,0,0,0,0,0,0
"36047098800","Census Tract 988","Census Tract 988, Kings County, New York","00","36","047","098800",2344.00001964718,1576.00001320988,6.00000005029142,84.0000007040799,0,0,8.00000006705523,0,64.0000005364418,20.0000001676381,0,254.000002129003,10.000000083819,5.00000004190952,12.0000001005828,0,0,0,0,246.000002061948,5.00000004190952,0,0,23.0000001927838,0,0,31.000000259839
"36047099000","Census Tract 990","Census Tract 990, Kings County, New York","00","36","047","099000",994.000011108816,786.000008784235,19.0000002123415,6.00000006705523,0,0,0,19.0000002123415,56.0000006258488,0,0,54.000000603497,0,0,0,0,16.0000001788139,7.0000000782311,0,27.0000003017485,0,0,0,0,0,0,4.00000004470348
"36047099200","Census Tract 992","Census Tract 992, Kings County, New York","00","36","047","099200",1159.00001511164,873.000011382625,10.0000001303852,28.0000003650784,0,0,0,0,105.000001369044,0,0,53.0000006910414,0,25.0000003259629,0,0,0,0,0,34.0000004433095,0,0,0,0,0,0,31.000000404194
"36047099400","Census Tract 994","Census Tract 994, Kings County, New York","00","36","047","099400",1211.00001156027,911.000008696457,8.00000007636845,56.0000005345792,0,0,0,0,94.0000008973293,0,0,10.0000000954606,25.0000002386514,11.0000001050066,0,4.00000003818423,0,0,0,39.0000003722962,0,0,0,0,0,0,53.000000505941
"36047099600","Census Tract 996","Census Tract 996, Kings County, New York","00","36","047","099600",2522.00002818555,1902.00002125651,9.00000010058284,159.000001776963,0,0,0,0,90.0000010058284,0,0,80.0000008940697,6.00000006705523,82.0000009164214,0,0,0,15.0000001676381,0,85.000000949949,0,0,0,0,0,0,94.0000010505319
"36047099800","Census Tract 998","Census Tract 998, Kings County, New York","00","36","047","099800",2888.99997847527,2224.99998342246,26.9999997988343,242.999998189509,0,0,0,0,35.9999997317791,11.999999910593,0,72.9999994561076,27.9999997913837,41.9999996870756,0,15.9999998807907,0,0,0,0,24.9999998137355,0,0,20.9999998435378,0,0,140.999998949468
"36047100400","Census Tract 1004","Census Tract 1004, Kings County, New York","00","36","047","100400",1806.00002018362,1453.00001623854,7.0000000782311,199.000002223998,0,0,0,12.0000001341105,28.0000003129244,0,0,6.00000006705523,37.0000004135072,31.000000346452,0,13.0000001452863,0,0,0,11.0000001229346,0,0,0,0,0,0,9.00000010058284
"36047100600","Census Tract 1006","Census Tract 1006, Kings County, New York","00","36","047","100600",1809.0000404343,1396.00003120303,0,90.0000020116568,0,0,0,0,77.0000017210841,6.00000013411045,0,83.0000018551946,22.0000004917383,0,74.0000016540289,0,8.00000017881393,0,0,0,14.0000003129244,0,0,0,0,0,39.0000008717179
"36047100800","Census Tract 1008","Census Tract 1008, Kings County, New York","00","36","047","100800",1413.99999473244,1011.99999623001,0,66.9999997504056,0,0,0,0,96.9999996386468,0,0,132.999999504536,0,20.9999999217689,23.999999910593,0,0,0,0,59.9999997764826,0,0,0,0,0,0,0
"36047101000","Census Tract 1010","Census Tract 1010, Kings County, New York","00","36","047","101000",1548.99998845905,952.999992899597,9.99999992549419,6.99999994784594,0,0,0,19.9999998509884,364.999997280538,11.999999910593,0,69.9999994784594,0,0,0,8.99999993294477,0,0,0,59.9999995529652,0,0,0,22.9999998286366,0,0,19.9999998509884
"36047101200","Census Tract 1012","Census Tract 1012, Kings County, New York","00","36","047","101200",1488.00002217293,833.000012412667,0,45.0000006705523,0,0,0,0,103.00000153482,0,0,218.000003248453,0,0,0,0,0,63.0000009387732,21.0000003129244,183.000002726912,10.0000001490116,0,0,0,0,0,12.0000001788139
"36047101400","Census Tract 1014","Census Tract 1014, Kings County, New York","00","36","047","101400",1786,1127,0,38,0,0,0,0,45,0,5,96,33,0,0,0,0,61,0,374,0,0,0,0,0,0,7
"36047101600","Census Tract 1016","Census Tract 1016, Kings County, New York","00","36","047","101600",1127.0000083968,810.00000603497,0,23.0000001713634,0,0,0,0,28.0000002086163,0,0,66.0000004917383,19.000000141561,12.000000089407,0,0,0,0,0,114.000000849366,0,0,0,0,0,0,55.0000004097819
"36047101800","Census Tract 1018","Census Tract 1018, Kings County, New York","00","36","047","101800",969.000001804903,818.000001523644,0,24.0000000447035,0,0,0,0,47.0000000875443,0,0,45.000000083819,14.000000026077,21.0000000391155,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047102000","Census Tract 1020","Census Tract 1020, Kings County, New York","00","36","047","102000",1455.99997830391,1098.99998362362,0,63.9999990463257,0,0,0,0,15.9999997615814,0,0,60.9999990910292,11.9999998211861,28.9999995678663,0,0,0,50.9999992400408,0,66.9999990016222,0,0,0,0,0,0,56.9999991506338
"36047102200","Census Tract 1022","Census Tract 1022, Kings County, New York","00","36","047","102200",1562.00001745671,1058.00001182407,6.00000006705523,66.0000007376075,0,0,0,0,43.0000004805624,0,0,49.0000005476177,47.0000005252659,21.0000002346933,7.0000000782311,0,0,0,0,251.000002805144,0,0,0,14.0000001564622,0,0,0
"36047102400","Census Tract 1024","Census Tract 1024, Kings County, New York","00","36","047","102400",1333.99999503046,883.999996706843,7.99999997019768,13.9999999478459,0,0,23.999999910593,0,157.999999411404,0,0,80.9999996982515,6.99999997392297,0,0,0,0,15.9999999403954,0,121.999999545515,0,0,0,0,0,0,19.9999999254942
"36047102600","Census Tract 1026","Census Tract 1026, Kings County, New York","00","36","047","102600",2007.99997568876,1501.999981815,5.99999992735684,117.999998571351,0,0,30.999999624677,0,12.9999998426065,6.99999991524965,0,76.9999990677461,48.9999994067475,27.9999996609986,0,0,0,6.99999991524965,0,0,19.9999997578561,0,0,0,0,0,149.999998183921
"36047102800","Census Tract 1028","Census Tract 1028, Kings County, New York","00","36","047","102800",1141.98556494433,706.929886166006,0.0921285767108202,16.5003795521334,0.0789673514664173,0,0,0,109.421158294193,0.0921285767108202,0,81.8167546670884,17.894963174127,69.2905588848516,0,0,0,0.276385730132461,7.99999993294477,67.9999994300306,0,0,0,22.9999998072162,0,0,40.592254800722
"36047103400","Census Tract 1034","Census Tract 1034, Kings County, New York","00","36","047","103400",3523.01451356965,2619.07017339324,6.90787159523461,112.499623122392,5.92103279591538,0,0,0,31.5788415782154,6.90787159523461,0,286.183251802577,67.1050383537076,321.709448578069,0,0,0,20.7236147857038,0,0,0,0,0,0,0,0,44.4077459693654
"36047105801","Census Tract 1058.01","Census Tract 1058.01, Kings County, New York","00","36","047","105801",7114.17446068209,4245.28700346965,9.6740303914994,255.286913109012,15.5859378529713,0,5.91190746147186,37.0837831674144,79.5420276634395,109.63901110366,0,907.209072269499,119.313041495159,498.212565162219,0,4.8370151957497,38.1586754331365,44.0705828946084,0,227.877160333097,5.91190746147186,6.44935359433293,6.44935359433293,128.987071886659,0,0,368.688047142699
"36047105804","Census Tract 1058.04","Census Tract 1058.04, Kings County, New York","00","36","047","105804",6122.82552872361,3653.71299020834,8.3259695940942,219.713086510819,13.4140621238184,0,5.08809252972424,31.9162167773611,68.4579722181079,94.3609887330676,0,780.790926379501,102.686958327162,428.787434095851,0,4.1629847970471,32.8413245100382,37.9294170397625,0,196.122839327552,5.08809252972424,5.5506463960628,5.5506463960628,111.012927921256,0,0,317.311952308257
"36047107000","Census Tract 1070","Census Tract 1070, Kings County, New York","00","36","047","107000",883,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047107800","Census Tract 1078","Census Tract 1078, Kings County, New York","00","36","047","107800",4185.99994785734,3665.99995433469,0,0,0,0,0,0,0,90.999998866464,0,343.999995714985,0,0,0,0,8.99999988789205,51.9999993522651,0,23.9999997010455,0,0,0,0,0,0,0
"36047109800","Census Tract 1098","Census Tract 1098, Kings County, New York","00","36","047","109800",1398.00000520796,778.000002898276,0,0,0,0,0,28.0000001043081,116.000000432134,63.0000002346933,35.0000001303852,302.000001125038,0,24.000000089407,0,0,0,0,0,41.0000001527369,0,0,0,11.0000000409782,0,0,0
"36047110400","Census Tract 1104","Census Tract 1104, Kings County, New York","00","36","047","110400",3954.1923471014,2856.42014753819,16.8491126378067,0,0,0,0,0,58.4763320959173,200.207103108056,0,771.692313808016,38.6538466396742,0,0,0,0,11.8934912737459,0,0,0,0,0,0,0,0,0
"36047110600","Census Tract 1106","Census Tract 1106, Kings County, New York","00","36","047","110600",4681.00013950467,3762.00011211634,11.0000003278255,0,0,0,0,0,0,104.000003099442,0,804.000023961067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047111000","Census Tract 1110","Census Tract 1110, Kings County, New York","00","36","047","111000",3485,2823,0,0,0,0,0,0,0,30,0,614,6,0,0,0,7,0,0,0,5,0,0,0,0,0,0
"36047111600","Census Tract 1116","Census Tract 1116, Kings County, New York","00","36","047","111600",1825.80768713914,1194.57987906691,0.150887575931847,0,0,0,0,0,0.523668645881116,91.7928992304951,0,466.307690272108,0.346153850667179,0,0,0,16.0000000372529,0.106508877128363,0,0,0,0,0,0,0,0,55.9999995827675
"36047111800","Census Tract 1118","Census Tract 1118, Kings County, New York","00","36","047","111800",2103.00000985406,1416.00000663497,0,0,0,0,0,0,0,55.0000002577144,0,621.00000290983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0000000515429
"36047112000","Census Tract 1120","Census Tract 1120, Kings County, New York","00","36","047","112000",2650.99997531064,1793.99998329207,0,10.9999998975545,0,0,0,0,0,57.9999994598329,0,787.999992661178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047112200","Census Tract 1122","Census Tract 1122, Kings County, New York","00","36","047","112200",2779.00001035258,1491.00000555441,0,0,10.0000000372529,0,0,0,0,70.0000002607703,0,1002.00000373274,0,0,0,0,8.00000002980232,59.0000002197921,51.0000001899898,24.000000089407,0,0,0,0,0,0,64.0000002384186
"36047112400","Census Tract 1124","Census Tract 1124, Kings County, New York","00","36","047","112400",2362.00001979806,1666.00001396425,0,0,0,0,0,0,0,57.0000004777685,0,536.0000044927,70.0000005867332,0,0,0,21.00000017602,0,0,12.0000001005828,0,0,0,0,0,0,0
"36047112600","Census Tract 1126","Census Tract 1126, Kings County, New York","00","36","047","112600",2340.9999912791,1236.99999539182,0,0,0,0,0,7.99999997019768,0,70.9999997355044,0,1024.99999618158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047112800","Census Tract 1128","Census Tract 1128, Kings County, New York","00","36","047","112800",3454.00000643358,2493.00000464357,9.00000001676381,0,0,0,0,0,0,110.000000204891,0,842.000001568347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047113000","Census Tract 1130","Census Tract 1130, Kings County, New York","00","36","047","113000",2756.00000962522,1675.00000584987,12.0000000419095,0,0,0,0,0,0,8.00000002793968,0,987.000003447058,0,0,0,0,0,74.000000258442,0,0,0,0,0,0,0,0,0
"36047113200","Census Tract 1132","Census Tract 1132, Kings County, New York","00","36","047","113200",1008.9999990603,614.999999427237,0,0,0,0,0,0,0,0,0,393.999999633059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047113400","Census Tract 1134","Census Tract 1134, Kings County, New York","00","36","047","113400",2082.99997041584,1484.99997890904,0,0,0,0,0,0,0,0,0,587.99999164883,0,0,0,0,9.99999985797331,0,0,0,0,0,0,0,0,0,0
"36047114201","Census Tract 1142.01","Census Tract 1142.01, Kings County, New York","00","36","047","114201",1339.99999001622,450.999996639788,0,0,0,0,0,0,0,0,0,838.999993748963,0,15.9999998807907,0,0,0,33.9999997466803,0,0,0,0,0,0,0,0,0
"36047114202","Census Tract 1142.02","Census Tract 1142.02, Kings County, New York","00","36","047","114202",1868.99998520454,896.999992899131,0,0,0,0,0,0,37.9999996991828,53.9999995725229,0,792.99999372242,0,0,0,0,15.9999998733401,0,0,0,0,0,0,62.9999995012768,0,0,7.99999993667006
"36047114400","Census Tract 1144","Census Tract 1144, Kings County, New York","00","36","047","114400",2463.69788490981,1379.08511345461,0,0,0,0,0,54.0000004023314,9.00000010058284,18.0000001527369,0,977.612770605832,0,0,0,0,0,0,0,26.0000001937151,0,0,0,0,0,0,0
"36047114600","Census Tract 1146","Census Tract 1146, Kings County, New York","00","36","047","114600",2213,648,0,0,0,0,0,0,17,66,0,1449,8,0,0,7,18,0,0,0,0,0,0,0,0,0,0
"36047115000","Census Tract 1150","Census Tract 1150, Kings County, New York","00","36","047","115000",1566.99999562185,791.999997787178,0,0,0,0,0,0,35.9999998994172,51.9999998547137,0,679.999998100102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99999998044223
"36047115200","Census Tract 1152","Census Tract 1152, Kings County, New York","00","36","047","115200",2083.00001551956,1326.00000987947,0,0,0,0,0,0,15.0000001117587,0,55.0000004097819,657.000004895031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0000002235174
"36047115600","Census Tract 1156","Census Tract 1156, Kings County, New York","00","36","047","115600",3683.99998627603,2427.999990955,0,0,0,0,0,0,0,116.999999564141,0,1138.99999575689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047115800","Census Tract 1158","Census Tract 1158, Kings County, New York","00","36","047","115800",2058.99998465925,1061.99999208748,0,0,0,0,0,0,0,0,0,931.999993056059,7.99999994039536,56.9999995753169,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047116000","Census Tract 1160","Census Tract 1160, Kings County, New York","00","36","047","116000",1732,1411,0,0,0,0,0,0,0,21,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047116200","Census Tract 1162","Census Tract 1162, Kings County, New York","00","36","047","116200",1410.99998751609,1083.99999040924,0,0,0,0,0,0,0,13.9999998761341,0,312.999997230712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047116400","Census Tract 1164","Census Tract 1164, Kings County, New York","00","36","047","116400",2145.99999200553,1187.99999557436,0,0,0,0,0,0,0,0,0,942.999996487051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9999999441206
"36047116600","Census Tract 1166","Census Tract 1166, Kings County, New York","00","36","047","116600",2051.00001146086,956.000005342066,0,0,0,0,0,0,15.000000083819,35.0000001955777,0,1045.00000583939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36047116800","Census Tract 1168","Census Tract 1168, Kings County, New York","00","36","047","116800",1420.39991471842,541.970774117912,0,0,0,0,0,0,49.1047345677302,0,0,816.593548922625,0,0,0,0,12.7308571101523,0,0,0,0,0,0,0,0,0,0
"36047117000","Census Tract 1170","Census Tract 1170, Kings County, New York","00","36","047","117000",1804.60016410053,618.029255956411,0,0,0,0,0,0,43.8952681571245,130,0,994.4064963907,0,0,0,0,1.26914359629154,0,0,0,0,0,0,0,0,0,17
"36047117201","Census Tract 1172.01","Census Tract 1172.01, Kings County, New York","00","36","047","117201",2076.00003480166,629.000010544434,15.0000002514571,0,0,0,0,0,11.0000001844019,42.0000007040799,0,1312.00002199411,0,0,0,16.0000002682209,17.0000002849847,0,0,34.0000005699694,0,0,0,0,0,0,0
"36047117202","Census Tract 1172.02","Census Tract 1172.02, Kings County, New York","00","36","047","117202",3439.99997437,1237.99999077618,9.99999992549419,0,0,0,10.9999999180436,28.9999997839332,47.9999996423721,102.99999923259,0,1979.99998524785,0,0,0,20.9999998435378,0,0,0,0,0,0,0,0,0,0,0
"36047117400","Census Tract 1174","Census Tract 1174, Kings County, New York","00","36","047","117400",3509.00001143804,987.000003217254,0,0,12.0000000391155,0,0,30.0000000977889,93.0000003031455,73.0000002379529,0,2077.00000677025,0,0,0,47.0000001532026,0,0,0,141.000000459608,0,0,0,0,0,8.00000002607703,41.0000001336448
"36047117601","Census Tract 1176.01","Census Tract 1176.01, Kings County, New York","00","36","047","117601",2117,925,0,0,0,0,0,9,17,26,0,1070,0,6,0,0,15,0,49,0,0,0,0,0,0,0,0
"36047117602","Census Tract 1176.02","Census Tract 1176.02, Kings County, New York","00","36","047","117602",2742.00002042949,641.000004775822,15.0000001117587,0,0,0,0,0,22.0000001639128,65.0000004842877,0,1741.00001297146,0,0,0,33.0000002458692,29.0000002160668,0,45.0000003352761,119.000000886619,0,0,0,0,0,0,32.0000002384186
